Whole Person Physiome Table for Digestive System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Minyan Zhu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0002-1868-3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer Name(s):,Rebecca Wells,Katalin Susztak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0002-6988-4102,0000‑0002‑1005‑3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"Yamada’s Textbook of Gastroenterology (7e, 2022)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,10/28/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"List physiological functions as a hierarchy, starting with the body system in Function/1 (this should be the same as the table name), a major life function in Function/2, and more specific functions in subsequent columns. Add more columns if needed. Place limited explanatory text if needed in FunctionNotes. Each function should include a ID from Gene Ontology (GO) if possible or another standard ontology. The LABEL column is the label for that ID as it appears in that ontology.",,,,,,,,,,,,,,,,,,,,,,,,,"Provide a very brief description (a few words) of the specific processes that occur during the corresponding function (e.g., a chemical reaction, physical change, feedback loop, etc.) in the Process column. Enter whether the Effector is a cell, tissue, or organ. Provide the anatomical location of the Effector in EffectorLocation along with the associated UBERON ID, if avaialble. Enter the Effector and its UBERON ID in the following columns. See Glossary for detailed instructions on tabulating the Signal, Effect, Behavior, Behavior X, Behavior Y, and X Target columns.",,,,,,,,,,,,,,"Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the signal scale category for this process: autocrine, paracrine, intra-organ, circulatory, systemic","Indicate the time scale category for this process: milliseconds, seconds, minutes, hours, days, weeks, years.","OPTIONAL FOR NOW. List clinical measures, such as laboratory tests, vital signs, or radiology studies, related to the physiological function. These columns are simple lists and are NOT hierarchical. Include an ID for the measurement, such as a LOINC code, if known. Add more columns if needed.",,,,,,,,,,,,"OPTIONAL FOR NOW. List other interacting physiological functions. These columns are simple lists and NOT hierarchical. Add more columns if needed. For the LABEL and ID columns, use Gene Ontology (GO) if possible.",,,,,,,,,,,,"REQUIRED. Enter references in support of the information on this row. The ID column should include a standard identifier, such as a DOI or ISBN. The optional CHAPTER column should be used to list the relevant chapters in a book. The optional NOTES column can be used to clarify which part of the row the reference is for, such as a reference about the anatomical structures involved in the function rather than the interactions. Add more sets of reference columns if needed, making sure to include the ID column.",,,,,,,,,,,
Function/1,Function/1/LABEL,Function/1/ID,Function/2,Function/2/LABEL,Function/2/ID,Function/3,Function/3/LABEL,Function/3/ID,Function/4,Function/4/LABEL,Function/4/ID,Function/5,Function/5/LABEL,Function/5/ID,Function/6,Function/6/LABEL,Function/6/ID,Function/7,Function/7/LABEL,Function/7/ID,Function/8,Function/8/LABEL,Function/8/ID,FunctionNotes,Process,EffectorScale,EffectorLocation,EffectorLocation/LABEL,EffectorLocation/ID,Effector,Effector/LABEL,Effector/ID,Signal,Effect,Behavior,Behavior X,Behavior Y,EffectParameters (quantitative values),SignalScale,EffectScale,TimeScale,ClinicalMeasure/1,ClinicalMeasure/1/LABEL,ClinicalMeasure/1/ID,ClinicalMeasure/2,ClinicalMeasure/2/LABEL,ClinicalMeasure/2/ID,ClinicalMeasure/3,ClinicalMeasure/3/LABEL,ClinicalMeasure/3/ID,ClinicalMeasure/4,ClinicalMeasure/4/LABEL,ClinicalMeasure/4/ID,Interaction/1,Interaction/1/LABEL,Interaction/1/ID,Interaction/2,Interaction/2/LABEL,Interaction/2/ID,Interaction/3,Interaction/3/LABEL,Interaction/3/ID,Interaction/4,Interaction/4/LABEL,Interaction/4/ID,REF/1,REF/1/ID,REF/1/CHAPTER,REF/1/NOTES,REF/2,REF/2/ID,REF/2/CHAPTER,REF/2/NOTES,REF/3,REF/3/ID,REF/3/CHAPTER,REF/3/NOTES
Digestive system,digestive system process,GO:0022602,Micronutrient Functions,response to nutrient,GO:0007584,Vitamins and minerals,vitamin transport,GO:0051180,Mineral balance,neuromuscular process controlling balance,GO:0050885,,,,,,,,,,,,,,"Iron, calcium, zinc, copper homeostasis: Hepatic storage/release",Organ,Liver,liver,UBERON:0002107,Enterocyte,enterocyte,CL:0000584,,does,X release,hepatic mineral storage ,,,,Organ (intra-organ),Days-months,Ferritin,Ferritin [Mass/volume] in Serum or Plasma,2276-4, Ca²⁺,Calcium [Mass/volume] in Serum or Plasma,17861-6, Zn/Cu,Zinc [Mass/volume] in Serum or Plasma; Copper [Mass/volume] in Serum or Plasma,5763-8 / 5631-7,,,,Gastric acid and transporter control,regulation of gastric acid secretion,GO:0060453,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,22,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Carbohydrate digestion,digestion,GO:0007586,,,,,,,,,,,,,,,,,Hydrolysis of polysaccharides by amylases and brush-border enzymes: Salivary/pancreatic α-amylase → maltose + dextrins,Organ,Mouth/Pancreas,digestive system,UBERON:0001007,Salivary glands,salivary gland cell,CL:0009005,,does,Induction of X,starch digestion,,,,Organ (intra-organ),Minutes-hours,Hydrogen breath test,Lactose challenge (hydrogen breath test) panel - Exhaled gas (or 74788-1 Lactulose challenge if SIBO context),50584-2, stool reducing substances,Reducing substances [Presence] in Stool,11060-1,,,,,,,"Na⁺-dependent transport (SGLT1), GLUT2/GLUT5 coordination",D-glucose:sodium symporter activity,GO:0005412,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Carbohydrate digestion,digestion,GO:0007586,,,,,,,,,,,,,,,,,"Hydrolysis of polysaccharides by amylases and brush-border enzymes: Sucrase-isomaltase hydrolyzes α(1,4)/(1,6) linkages",Organ,Intestine,intestine,UBERON:0000160,Salivary glands,salivary gland cell,CL:0009005,,does,Induction of X,disaccharide linkage cleavage,,,,Organ (intra-organ),Minutes-hours,Hydrogen breath test,Lactose challenge (hydrogen breath test) panel - Exhaled gas (or 74788-1 Lactulose challenge if SIBO context),50584-2, stool reducing substances,Reducing substances [Presence] in Stool,11060-1,,,,,,,"Na⁺-dependent transport (SGLT1), GLUT2/GLUT5 coordination",D-glucose:sodium symporter activity,GO:0005412,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Carbohydrate digestion,digestion,GO:0007586,,,,,,,,,,,,,,,,,"Hydrolysis of polysaccharides by amylases and brush-border enzymes: Lactase, maltase-glucoamylase, trehalase finalize monosaccharides",Organ,Intestine,intestine,UBERON:0000160,Salivary glands,salivary gland cell,CL:0009005,,does,X formation,brush-border monosaccharide,,,,Cellular,Minutes-hours,Hydrogen breath test,Lactose challenge (hydrogen breath test) panel - Exhaled gas (or 74788-1 Lactulose challenge if SIBO context),50584-2, stool reducing substances,Reducing substances [Presence] in Stool,11060-1,,,,,,,"Na⁺-dependent transport (SGLT1), GLUT2/GLUT5 coordination",D-glucose:sodium symporter activity,GO:0005412,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Protein digestion,protein digestion,GO:0044256,,,,,,,,,,,,,,,,,Sequential proteolysis via gastric and pancreatic enzymes: Pepsin → polypeptides,Organ,Stomach,stomach,UBERON:0000945,Chief,peptic cell,CL:0000155,,does,Induction of X,protein hydrolysis,,,,Organ (intra-organ),Hours,Serum albumin,Albumin [Mass/volume] in Serum or Plasma,1751-7, fecal nitrogen,Nitrogen [Mass/time] in 24 hour Stool,16141-4,,,,,,,Enterokinase-trypsinogen cascade,trypsinogen activation,GO:0032023,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Protein digestion,protein digestion,GO:0044256,,,,,,,,,,,,,,,,,Sequential proteolysis via gastric and pancreatic enzymes: Trypsin/chymotrypsin/elastase → oligopeptides,Organ,Intestine,intestine,UBERON:0000160,Chief,peptic cell,CL:0000155,,does,Induction of X,pancreatic peptide cleavage,,,,Organ (intra-organ),Hours,Serum albumin,Albumin [Mass/volume] in Serum or Plasma,1751-7, fecal nitrogen,Nitrogen [Mass/time] in 24 hour Stool,16141-4,,,,,,,Enterokinase-trypsinogen cascade,trypsinogen activation,GO:0032023,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Protein digestion,protein digestion,GO:0044256,,,,,,,,,,,,,,,,,Sequential proteolysis via gastric and pancreatic enzymes: Carboxypeptidases → free amino acids,Organ,Intestine,intestine,UBERON:0000160,Chief,peptic cell,CL:0000155,,does,Induction of X,polypeptide cleavage,,,,Organ (intra-organ),Hours,Serum albumin,Albumin [Mass/volume] in Serum or Plasma,1751-7, fecal nitrogen,Nitrogen [Mass/time] in 24 hour Stool,16141-4,,,,,,,Enterokinase-trypsinogen cascade,trypsinogen activation,GO:0032023,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,,,,,"Brush-border and intracellular peptidases + peptide transporters: Brush-border aminopeptidases (N, A) and dipeptidylpeptidases",Organ,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte of epithelium of large intestine,CL:0002071,,does,Induction of X,peptide digestion,,,,Cellular,Hours,Urinary peptide excretion,,,,,,,,,,,,AA transport competition,amino acid transmembrane transport,GO:0003333, Na⁺/H⁺ cotransport,sodium:proton antiporter activity,GO:0015385,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,,,,,Brush-border and intracellular peptidases + peptide transporters: PEPT1 transports di/tripeptides,Organ,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte of epithelium of large intestine,CL:0002071,,does,X transport, di/tripeptides,,,,Organ (intra-organ),Hours,Urinary peptide excretion,,,,,,,,,,,,AA transport competition,amino acid transmembrane transport,GO:0003333, Na⁺/H⁺ cotransport,sodium:proton antiporter activity,GO:0015385,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Peptide absorption,peptide transport,GO:0015833,,,,,,,,,,,,,,,,,"Brush-border and intracellular peptidases + peptide transporters: Intracellular peptidases (prolidase, aminotripeptidase) hydrolyze X-proline bonds",Organ,Intestine,intestine,UBERON:0000160,Enterocyte,enterocyte of epithelium of large intestine,CL:0002071,"Intracellular peptidases (prolidase, aminotripeptidase) ",increases,Induction of X,X-proline bonds hydrolysis,,,Intra-organ,Organ (intra-organ),Hours,Urinary peptide excretion,,,,,,,,,,,,AA transport competition,amino acid transmembrane transport,GO:0003333, Na⁺/H⁺ cotransport,sodium:proton antiporter activity,GO:0015385,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Lipid digestion and absorption,lipid digestion,GO:0044241,,,,,,,,,,,,,,,,,"Emulsification, hydrolysis, and micelle transport: Lingual/gastric lipase → DGs + FA",Organ system,Stomach,stomach,UBERON:0000945,Chief,peptic cell,CL:0000155,,does,X conversion to Y,gastric triglyceride,diacylglycerols and fatty acid,,,Organ (intra-organ),Hours,Fecal fat,Fat [Mass/time] in 72 hour Stool,2271-5, Vit A/D/E/K,"No single combined panel. Individual: Vit A(Retinol)=2923-1, Vit E(alpha-tocopherol)=1823-4, Vit D=35365-6, Vit K1=9622-2(unconfirmed, verify)",,,,,,,,Colipase-bile acid synergy,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Lipid digestion and absorption,lipid digestion,GO:0044241,,,,,,,,,,,,,,,,,"Emulsification, hydrolysis, and micelle transport: Pancreatic lipase + colipase → 2-MG + FA",Organ system," duodenum, Pancreas",duodenum,UBERON:0002114,Chief,peptic cell,CL:0000155,,does,Induction of X,pancreatic lipid hydrolysis,,,,Organ (intra-organ),Hours,Fecal fat,Fat [Mass/time] in 72 hour Stool,2271-5, Vit A/D/E/K,"No single combined panel. Individual: Vit A(Retinol)=2923-1, Vit E(alpha-tocopherol)=1823-4, Vit D=35365-6, Vit K1=9622-2(unconfirmed, verify)",,,,,,,,Colipase-bile acid synergy,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Lipid digestion and absorption,lipid digestion,GO:0044241,,,,,,,,,,,,,,,,,"Emulsification, hydrolysis, and micelle transport: Micelle formation by bile salts for enterocyte uptake",Organ system,Intestine,intestine,UBERON:0000160,Chief,peptic cell,CL:0000155,,does,X transport to Y,bile-salt micelle ,cell,,,Cellular,Hours,Fecal fat,Fat [Mass/time] in 72 hour Stool,2271-5, Vit A/D/E/K,"No single combined panel. Individual: Vit A(Retinol)=2923-1, Vit E(alpha-tocopherol)=1823-4, Vit D=35365-6, Vit K1=9622-2(unconfirmed, verify)",,,,,,,,Colipase-bile acid synergy,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Cholesterol and phospholipid hydrolysis,cholesterol ester hydrolysis involved in cholesterol transport,GO:0090122,,,,,,,,,,,,,,,,,Enzymatic release of sterols and lysophospholipids: PLA₂ → LPC + FA,Organ system," duodenum, Pancreas",duodenum,UBERON:0002114,Pancreatic acinar cell,Pancreatic acinar cell,CL:0002064,,does,Induction of X,phospholipid lysolipid hydrolysis,,,,Organ (circulatory),Hours,Serum cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,2093-3, fecal sterols,,,,,,,,,Bile acid stabilization of esterases,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Cholesterol and phospholipid hydrolysis,cholesterol ester hydrolysis involved in cholesterol transport,GO:0090122,,,,,,,,,,,,,,,,,Enzymatic release of sterols and lysophospholipids: Cholesterol esterase → free sterol + FA,Organ system," duodenum, Pancreas",duodenum,UBERON:0002114,Pancreatic acinar cell,Pancreatic acinar cell,CL:0002064,,does,Induction of X,sterol ester hydrolysis,,,,Organ (circulatory),Hours,Serum cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,2093-3, fecal sterols,,,,,,,,,Bile acid stabilization of esterases,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Cholesterol and phospholipid hydrolysis,cholesterol ester hydrolysis involved in cholesterol transport,GO:0090122,,,,,,,,,,,,,,,,,Enzymatic release of sterols and lysophospholipids: Micelle-mediated uptake,Organ system,Intestine,intestine,UBERON:0000160,enterocyte,enterocyte,CL:0000584,,does,X transport to Y,lipid micelle ,cell,,,Cellular,Hours,Serum cholesterol,Cholesterol [Mass/volume] in Serum or Plasma,2093-3, fecal sterols,,,,,,,,,Bile acid stabilization of esterases,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Nutrient sensing (AMPK),detection of nutrien,GO:0009594,AMP-activated protein kinase activity,AMP-activated protein kinase activity,GO:0004679,,,,,,,,,,,,,,"Energy and amino acid sensing pathways: AMPK activation → ↑ catabolism, IS LOW anabolism",Cell,Liver; Small intestine;Pancreas,liver,UBERON:0002107,Hepatocyte;enterocyte;Acinar cell / β cell,hepatocyte,CL:0000182,Low cellular ATP (↑AMP:ATP),increases,Induction of X,AMPK signalling activation,,,intra-organ,Systemic,Seconds-hours,Fasting glucose,,HbA1c,,Triglycerides,,Free fatty acids,,,,,,AMPK-mTOR-GCN2 feedback loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Nutrient sensing (AMPK),detection of nutrien,GO:0009594,AMP-activated protein kinase activity,AMP-activated protein kinase activity,GO:0004679,,,,,,,,,,,,,,"Energy and amino acid sensing pathways: AMPK activation → ↑ catabolism, IS LOW anabolism",Cell,Liver; Small intestine;Pancreas,liver,UBERON:0002107,Hepatocyte;enterocyte;Acinar cell / β cell,hepatocyte,CL:0000182,AMPK signalling activation,increases,X conversion to Y,fatty acid,acetyl-CoA,,intra-organ,Systemic,Seconds-hours,Fasting glucose,,HbA1c,,Triglycerides,,Free fatty acids,,,,,,AMPK-mTOR-GCN2 feedback loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Nutrient sensing (AMPK),detection of nutrien,GO:0009594,AMP-activated protein kinase activity,AMP-activated protein kinase activity,GO:0004679,,,,,,,,,,,,,,"Energy and amino acid sensing pathways: AMPK activation → ↑ catabolism, IS LOW anabolism",Cell,Liver; Small intestine;Pancreas,liver,UBERON:0002107,Hepatocyte;enterocyte;Acinar cell / β cell,hepatocyte,CL:0000182,AMPK signalling activation,increases,X conversion to Y,glycogen,glucose,,intra-organ,Systemic,Seconds-hours,Fasting glucose,,HbA1c,,Triglycerides,,Free fatty acids,,,,,,AMPK-mTOR-GCN2 feedback loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Nutrient sensing (AMPK),detection of nutrien,GO:0009594,AMP-activated protein kinase activity,AMP-activated protein kinase activity,GO:0004679,,,,,,,,,,,,,,"Energy and amino acid sensing pathways: AMPK activation → ↑ catabolism, IS LOW anabolism",Cell,Liver; Small intestine;Pancreas,liver,UBERON:0002107,Hepatocyte;enterocyte;Acinar cell / β cell,hepatocyte,CL:0000182,AMPK signalling activation,increases,X conversion to Y,protein,Amino-acid carbon skeletons,,intra-organ,Systemic,Seconds-hours,Fasting glucose,,HbA1c,,Triglycerides,,Free fatty acids,,,,,,AMPK-mTOR-GCN2 feedback loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Nutrient sensing (GCN2),detection of nutrien,GO:0009594,GCN2-mediated signaling,GCN2-mediated signaling,GO:0140469,,,,,,,,,,,,,,Energy and amino acid sensing pathways: GCN2 senses uncharged tRNA → ↑ ATF4,Cell,Liver; Small intestine;Pancreas,liver,UBERON:0002107,Hepatocyte;enterocyte,hepatocyte,CL:0000182,Uncharged tRNA,increases,Induction of X,GCN signaling activation,,,intra-organ,Cellular,Seconds-hours,Plasma essential amino acids,,Plasma branched-chain amino acids,,Prealbumin,,Albumin,,,,,,AMPK-mTOR-GCN2 feedback loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Nutrient sensing (GCN2),detection of nutrien,GO:0009594,GCN2-mediated signaling,GCN2-mediated signaling,GO:0140469,,,,,,,,,,,,,,Energy and amino acid sensing pathways: GCN2 senses uncharged tRNA → ↑ ATF4,Cell,Liver; Small intestine;Pancreas,liver,UBERON:0002107,Hepatocyte;enterocyte,hepatocyte,CL:0000182,GCN signaling activation,decreases,X conversion to Y,Amino-acid carbon skeletons,protein,,intra-organ,Cellular,Seconds-hours,Plasma essential amino acids,,Plasma branched-chain amino acids,,Prealbumin,,Albumin,,,,,,AMPK-mTOR-GCN2 feedback loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Nutrient sensing (mTOR),detection of nutrien,GO:0009594,TOR signaling,TOR signaling,GO:0031929,,,,,,,,,,,,,,Energy and amino acid sensing pathways: mTORC1 integrates AA and growth signals → ↑ protein synthesis,Cell,Liver; Small intestine;Pancreas; Enteroendocrine system,liver,UBERON:0002107,Hepatocyte;enterocyte;pancreatic acinar cell;enteroendocrine cell,hepatocyte,CL:0000182,Amino acids and growth-factor signals,increases,Induction of X,mTOR signaling activation,,,intra-organ,Organ (circulatory),Seconds-hours,Serum albumin,,IGF-1,,Lean body mass (DEXA),,Triglycerides,,,,,,AMPK-mTOR-GCN2 feedback loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Digestion & Absorption,digestion,GO:0007586,Nutrient sensing (mTOR),detection of nutrien,GO:0009594,TOR signaling,TOR signaling,GO:0031929,,,,,,,,,,,,,,Energy and amino acid sensing pathways: mTORC1 integrates AA and growth signals → ↑ protein synthesis,Cell,Liver; Small intestine;Pancreas; Enteroendocrine system,liver,UBERON:0002107,Hepatocyte;enterocyte;pancreatic acinar cell;enteroendocrine cell,hepatocyte,CL:0000182,mTOR signaling activation,increases,X conversion to Y,Amino-acid carbon skeletons,protein,,intra-organ,Organ (circulatory),Seconds-hours,Serum albumin,,IGF-1,,Lean body mass (DEXA),,Triglycerides,,,,,,AMPK-mTOR-GCN2 feedback loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,21,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Appetite Regulation & Energy Balance,regulation of appetite,GO:0032098,Control of food intake,regulation of feeding behavior,GO:0060259,Hunger regulation (hypothalamic control),regulation of appetite,GO:0032098,,,,,,,,,,,,,,Neuronal control of appetite via arcuate nucleus: NPY/AgRP neurons → stimulate appetite,Organ system,GI,digestive system,UBERON:0001007,Neurons (AgRP,digestive enzyme secreting cell,CL:0000470,,does,Induction of X,appetite simulation,,,,Systemic,Minutes-hours,Ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,76474-6, leptin,Leptin [Mass/volume] in Serum or Plasma,21365-2, insulin,Insulin [Units/volume] in Serum or Plasma,20448-7,,,,"Brain-gut-fat axis, vagal signaling",leptin-mediated signaling pathway,GO:0033210,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,24,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Appetite Regulation & Energy Balance,regulation of appetite,GO:0032098,Control of food intake,regulation of feeding behavior,GO:0060259,Hunger regulation (hypothalamic control),regulation of appetite,GO:0032098,,,,,,,,,,,,,,Neuronal control of appetite via arcuate nucleus: Ghrelin activates AgRP neurons,Organ system,GI,digestive system,UBERON:0001007,Neurons (AgRP,digestive enzyme secreting cell,CL:0000470,Ghrelin,increases,X activation,AgRP,,,Circulatory / Systemic,Systemic,Minutes-hours,Ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,76474-6, leptin,Leptin [Mass/volume] in Serum or Plasma,21365-2, insulin,Insulin [Units/volume] in Serum or Plasma,20448-7,,,,"Brain-gut-fat axis, vagal signaling",leptin-mediated signaling pathway,GO:0033210,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,24,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Appetite Regulation & Energy Balance,regulation of appetite,GO:0032098,Control of food intake,regulation of feeding behavior,GO:0060259,Hunger regulation (hypothalamic control),regulation of appetite,GO:0032098,,,,,,,,,,,,,,Neuronal control of appetite via arcuate nucleus: Leptin and insulin inhibit NPY/AgRP,Organ system,GI,digestive system,UBERON:0001007,Neurons (AgRP,digestive enzyme secreting cell,CL:0000470,Leptin/Insulin,decreases,Induction of X,appetite-promoting NPY/AgRP neurons,,,Systemic,Systemic,Minutes-hours,Ghrelin,Ghrelin [Mass/volume] in Serum or Plasma,76474-6, leptin,Leptin [Mass/volume] in Serum or Plasma,21365-2, insulin,Insulin [Units/volume] in Serum or Plasma,20448-7,,,,"Brain-gut-fat axis, vagal signaling",leptin-mediated signaling pathway,GO:0033210,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,24,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Appetite Regulation & Energy Balance,regulation of appetite,GO:0032098,Control of food intake,regulation of feeding behavior,GO:0060259,Satiation signaling,signaling,GO:0023052,,,,,,,,,,,,,,Meal termination via POMC/CART neurons: Nutrient stretch → vagal afferents,Organ system,Gut,digestive system,UBERON:0001007,POMC/CART neurons,digestive enzyme secreting cell,CL:0000470,,does,X activation,nutrient mechanosensory,,,,Segmental (intra-organ),Minutes-hours,CCK,,, GLP-1,,, meal volume,,,,,,Hypothalamus-vagal-GI loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,24,,,,,,,,,
Digestive system,digestive system process,GO:0022602,Appetite Regulation & Energy Balance,regulation of appetite,GO:0032098,Control of food intake,regulation of feeding behavior,GO:0060259,Satiation signaling,signaling,GO:0023052,,,,,,,,,,,,,,"Meal termination via POMC/CART neurons: CCK, GLP-1 release → activate satiety neurons",Organ system,GI,digestive system,UBERON:0001007,POMC/CART neurons,digestive enzyme secreting cell,CL:0000470,CCK/GLP-1,increases,X activation,satiety,,,Circulatory / Systemic,Systemic,Minutes-hours,CCK,,, GLP-1,,, meal volume,,,,,,Hypothalamus-vagal-GI loop,,,,,,,,,,,,Yamada’s Textbook of Gastroenterology ,ISBN 9781119600206,24,,,,,,,,,
