"id"
"CL:2000061"
"CL:2000062"
"CL:2000066"
"CL:2000067"
"CL:2000091"
"CL:3000002"
"CL:4023038"
"CL:4023039"
"CL:4023062"
"CL:4023063"
"CL:4023064"
"CL:4023068"
"CL:4023072"
"CL:4023074"
"CL:4023079"
"CL:4030009"
"CL:4030010"
"CL:4030011"
"CL:4030012"
"CL:4030016"
"CL:4030017"
"CL:4030018"
"CL:4030022"
"CL:4030032"
"CL:4033003"
"CL:4033005"
"CL:4033007"
"CL:4033008"
"CL:4033009"
"CL:4033010"
"CL:4033017"
"CL:4033018"
"CL:4033020"
"CL:4033021"
"CL:4033022"
"CL:4033025"
"CL:4033026"
"CL:4033044"
"CL:4033055"
"CL:4033064"
"CL:4052049"
"CL:0000129"
"CL:0000644"
"CL:1001474"
"CL:4023008"
"CL:4023009"
"CL:4023012"
"CL:4023059"
"CL:0000097"
"CL:0000484"
"CL:0000492"
"CL:0000624"
"CL:0000625"
"CL:0000767"
"CL:0000771"
"CL:0000798"
"CL:0000809"
"CL:0000815"
"CL:0000845"
"CL:0000895"
"CL:0009071"
"CL:0009072"
"CL:0009073"
"CL:0009074"
"CL:0009075"
"CL:0009076"
"CL:0009077"
"CL:0009078"
"CL:0009079"
"CL:0009081"
"CL:0009082"
"CL:0009083"
"CL:0009103"
"CL:0009104"
"CL:0009105"
"CL:0009106"
"CL:0009107"
"CL:0009108"
"CL:0009109"
"CL:0009110"
"CL:0009111"
"CL:0009112"
"CL:0009113"
"CL:0009114"
"CL:0011031"
"CL:0017004"
"CL:0019015"
"CL:1000299"
"CL:1000301"
"CL:1000344"
"CL:1000477"
"CL:1000691"
"CL:1000695"
"CL:1000715"
"CL:1000717"
"CL:1000742"
"CL:1001432"
"CL:2000054"
"CL:3000001"
"CL:4023013"
"CL:4023188"
"CL:4023189"
"CL:4028002"
"CL:4028003"
"CL:4028004"
"CL:4028006"
"CL:4030006"
"CL:4030007"
"CL:4030013"
"CL:4030014"
"CL:4030015"
"CL:4030019"
"CL:4030020"
"CL:4030021"
"CL:4032000"
"CL:4033014"
"CL:4033016"
"CL:4033023"
"CL:4033024"
"CL:4033038"
"CL:4033039"
"CL:4033041"
"CL:4033042"
"CL:4033043"
"CL:4033045"
"CL:4033048"
"CL:4033056"
"CL:4033062"
"CL:4033063"
"CL:4052048"
"CL:0008034A"
"CL:0000897"
"CL:0000900"
"CL:0000905"
"CL:0000909"
"CL:0000913"
"CL:0001050"
"CL:0001062"
"CL:0001203"
"CL:0002436"
"CL:0002437"
"CL:0000033"
"CL:0000041"
"CL:0000091"
"CL:0000096"
"CL:0000132"
"CL:0000186"
"CL:0000212"
"CL:0000402"
"CL:0000434"
"CL:0000442"
"CL:0000485"
"CL:0000516"
"CL:0000523"
"CL:0000545"
"CL:0000546"
"CL:0000577"
"CL:0000583"
"CL:0000584"
"CL:0000682"
"CL:0000711"
"CL:0000743"
"CL:0000749"
"CL:0000750"
"CL:0000784"
"CL:0000793"
"CL:0000794"
"CL:0000796"
"CL:0000802"
"CL:0000814"
"CL:0000824"
"CL:0000836"
"CL:0000840"
"CL:0000866"
"CL:0000872"
"CL:0000874"
"CL:0000875"
"CL:0000876"
"CL:0000877"
"CL:0000882"
"CL:0000883"
"CL:0000887"
"CL:0000888"
"CL:0000899"
"CL:0000910"
"CL:0000914"
"CL:0000915"
"CL:0000921"
"CL:0000934"
"CL:0000935"
"CL:0000938"
"CL:0000940"
"CL:0000942"
"CL:0000987"
"CL:0001006"
"CL:0001056"
"CL:0001058"
"CL:0001069"
"CL:0001070"
"CL:0001071"
"CL:0001078"
"CL:0001087"
"CL:0002038"
"CL:0002042"
"CL:0002071"
"CL:0002193"
"CL:0002196"
"CL:0002201"
"CL:0002225"
"CL:0002228"
"CL:0002303"
"CL:0002304"
"CL:0002337"
"CL:0002340"
"CL:0002343"
"CL:0002394"
"CL:0002396"
"CL:0002399"
"CL:0002410"
"CL:0002558"
"CL:0002565"
"CL:0002568"
"CL:0002576"
"CL:0002619"
"CL:0002677"
"CL:0005019"
"CL:0008036"
"CL:0009009"
"CL:0009068"
"CL:0009069"
"CL:0009070"
