"id","label"
"https://purl.org/ccf/ASCTB-TEMP_early-antral-follicle","early antral follicle"
"http://purl.org/sig/ont/fma/fma20653","Mons pubis branch of genital branch of genitofemoral nerve"
"http://purl.org/sig/ont/fma/fma20656","Labium majus branch of genital branch of genitofemoral nerve"
"http://purl.org/sig/ont/fma/fma21387","Right common iliac vein"
"http://purl.org/sig/ont/fma/fma21388","Left common iliac vein"
"http://purl.org/sig/ont/fma/fma22750","Palmar carpal branch of radial artery"
"http://purl.org/sig/ont/fma/fma22752","Superficial palmar branch of radial artery"
"http://purl.org/sig/ont/fma/fma22755","Dorsal carpal branch of radial artery"
"http://purl.org/sig/ont/fma/fma22763","Arteria radialis indicis"
"http://purl.org/sig/ont/fma/fma22817","Palmar carpal branch of ulnar artery"
"http://purl.org/sig/ont/fma/fma22820","Dorsal carpal branch of ulnar artery"
"http://purl.org/sig/ont/fma/fma22824","Deep palmar branch of ulnar artery"
"http://purl.org/sig/ont/fma/fma22838","Deep palmar arterial arch"
"http://purl.org/sig/ont/fma/fma22911","Deep palmar venous arch"
"http://purl.org/sig/ont/fma/fma22914","Superficial palmar venous arch"
"http://purl.org/sig/ont/fma/fma3994","Second posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4176","Posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4183","Anterior radicular branch of posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4184","Posterior radicular branch of posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4199","Right third posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4222","Right fourth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4245","Right fifth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4268","Right sixth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4291","Right seventh posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4314","Right eighth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4337","Right ninth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4360","Right tenth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4383","Right eleventh posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4406","Left third posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4429","Left fourth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4452","Left fifth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4475","Left sixth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4498","Left seventh posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4521","Left eighth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4544","Left ninth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4567","Left tenth posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4590","Left eleventh posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma4634","Right subcostal artery"
"http://purl.org/sig/ont/fma/fma4654","Left subcostal artery"
"http://purl.org/sig/ont/fma/fma46692","Styloglossus"
"http://purl.org/sig/ont/fma/fma46727","Levator veli palatini"
"http://purl.org/sig/ont/fma/fma46777","Depressor septi nasi"
"http://purl.org/sig/ont/fma/fma46794","Corrugator supercilii"
"http://purl.org/sig/ont/fma/fma46798","Depressor supercilii"
"http://purl.org/sig/ont/fma/fma46802","Levator labii superioris alaeque nasi"
"http://purl.org/sig/ont/fma/fma46805","Levator labii superioris"
"http://purl.org/sig/ont/fma/fma46816","Depressor labii inferioris"
"http://purl.org/sig/ont/fma/fma49041","Levator palpebrae superioris"
"http://purl.org/sig/ont/fma/fma49497","Ascending pharyngeal artery"
"http://purl.org/sig/ont/fma/fma5032","Left jugular lymphatic trunk"
"http://purl.org/sig/ont/fma/fma52492","Inferior laryngeal artery"
"http://purl.org/sig/ont/fma/fma5832","Right lymphatic duct"
"http://purl.org/sig/ont/fma/fma5863","Coccygeal nerve"
"http://purl.org/sig/ont/fma/fma6142","Posterior ramus of third thoracic nerve"
"http://purl.org/sig/ont/fma/fma65414","Supraclavicular nerve"
"http://purl.org/sig/ont/fma/fma66241","First posterior intercostal artery"
"http://purl.org/sig/ont/fma/fma67549","Deep petrosal nerve"
"http://purl.org/sig/ont/fma/fma6871","Lesser occipital nerve"
"http://purl.org/sig/ont/fma/fma70370","Perforating branch of internal thoracic artery"
"http://purl.org/sig/ont/fma/fma7075","Posterior ramus of first thoracic nerve"
"http://purl.org/sig/ont/fma/fma7076","Posterior ramus of second thoracic nerve"
"http://purl.org/sig/ont/fma/fma7645","First intercostal nerve"
"http://purl.org/sig/ont/fma/fma76736","Intervertebral vein"
"http://purl.org/sig/ont/fma/fma79658","Dorsal scapular artery"
"http://purl.org/sig/ont/fma/fma8602","Second intercostal nerve"
"http://purl.org/sig/ont/fma/fma8603","Third intercostal nerve"
"http://purl.org/sig/ont/fma/fma8604","Fourth intercostal nerve"
"http://purl.org/sig/ont/fma/fma8605","Fifth intercostal nerve"
"http://purl.org/sig/ont/fma/fma8606","Sixth intercostal nerve"
"http://purl.org/sig/ont/fma/fma8607","Seventh intercostal nerve"
"http://purl.org/sig/ont/fma/fma8608","Eighth intercostal nerve"
"http://purl.org/sig/ont/fma/fma8609","Ninth intercostal nerve"
"http://purl.org/sig/ont/fma/fma8610","Tenth intercostal nerve"
"http://purl.org/sig/ont/fma/fma8611","Eleventh intercostal nerve"
"http://purl.org/sig/ont/fma/fma8806","Posterior ramus of fifth thoracic nerve"
"http://purl.org/sig/ont/fma/fma8809","Posterior ramus of fourth thoracic nerve"
"http://purl.org/sig/ont/fma/fma8810","Posterior ramus of sixth thoracic nerve"
"http://purl.org/sig/ont/fma/fma8813","Posterior ramus of seventh thoracic nerve"
"http://purl.org/sig/ont/fma/fma8816","Posterior ramus of eighth thoracic nerve"
"http://purl.org/sig/ont/fma/fma8819","Posterior ramus of ninth thoracic nerve"
"http://purl.org/sig/ont/fma/fma8822","Posterior ramus of tenth thoracic nerve"
"http://purl.org/sig/ont/fma/fma8825","Posterior ramus of eleventh thoracic nerve"
"http://purl.org/sig/ont/fma/fma8828","Posterior ramus of twelfth thoracic nerve"
"http://purl.org/sig/ont/fma/fma9171","Superior costal facet of body of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9172","Inferior costal facet of body of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9175","Pedicle of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9176","Superior vertebral notch of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9177","Inferior vertebral notch of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9178","Lamina of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9180","Transverse process of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9182","Superior articular process of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9183","Inferior articular process of first thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9192","Superior costal facet of body of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9193","Inferior costal facet of body of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9197","Pedicle of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9198","Superior vertebral notch of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9199","Inferior vertebral notch of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9200","Lamina of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9202","Transverse process of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9205","Superior articular process of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma9207","Inferior articular process of second thoracic vertebra"
"http://purl.org/sig/ont/fma/fma39682","Interosseous border of radius"
"http://purl.org/sig/ont/fma/fma39685","Interosseous border of ulna"
"http://purl.org/sig/ont/fma/fma4165","Right first superior phrenic artery"
"http://purl.org/sig/ont/fma/fma4168","Right second superior phrenic artery"
"http://purl.org/sig/ont/fma/fma4170","Left first superior phrenic artery"
"http://purl.org/sig/ont/fma/fma4173","Left second superior phrenic artery"
"http://purl.org/sig/ont/fma/fma44738","Cutaneous branch of medial plantar nerve"
"http://purl.org/sig/ont/fma/fma44754","Nerve to second lumbrical of foot"
"http://purl.org/sig/ont/fma/fma44830","Nerve to flexor pollicis longus"
"http://purl.org/sig/ont/fma/fma44835","Nerve to pronator quadratus"
"http://purl.org/sig/ont/fma/fma45312","Cutaneous branch of anterior branch of obturator nerve"
"http://purl.org/sig/ont/fma/fma45438","Nerve to abductor hallucis"
"http://purl.org/sig/ont/fma/fma45439","Nerve to flexor digitorum brevis"
"http://purl.org/sig/ont/fma/fma45440","Nerve to flexor hallucis brevis"
"http://purl.org/sig/ont/fma/fma45441","Nerve to first lumbrical of foot"
"http://purl.org/sig/ont/fma/fma46014","Oblique head of adductor hallucis"
"http://purl.org/sig/ont/fma/fma46015","Transverse head of adductor hallucis"
"http://purl.org/sig/ont/fma/fma49817","Cavernous branch of internal carotid artery"
"http://purl.org/sig/ont/fma/fma65329","Branch of posterior muscular branch of radial nerve to medial head of triceps brachii"
"http://purl.org/sig/ont/fma/fma65330","Branch of posterior muscular branch of radial nerve to lateral head of triceps brachii"
"http://purl.org/sig/ont/fma/fma65351","Branch of ulnar nerve to flexor digitorum profundus"
"http://purl.org/sig/ont/fma/fma79892","Nerve to third plantar interosseous of foot"
"http://purl.org/sig/ont/fma/fma79913","Nerve to flexor digiti minimi brevis of foot"
"http://purl.org/sig/ont/fma/fma79971","Nerve to flexor accessorius"
"http://purl.org/sig/ont/fma/fma79972","Nerve to abductor digiti minimi of foot"
"http://purl.org/sig/ont/fma/fma80012","Nerve to third lumbrical of foot"
"http://purl.org/sig/ont/fma/fma80015","Nerve to fourth lumbrical of foot"
"http://purl.org/sig/ont/fma/fma80028","Nerve to first plantar interosseous of foot"
"http://purl.org/sig/ont/fma/fma80031","Nerve to second plantar interosseous of foot"
"http://purl.org/sig/ont/fma/fma80032","Nerve to first dorsal interosseous of foot"
"http://purl.org/sig/ont/fma/fma80033","Nerve to second dorsal interosseous of foot"
"http://purl.org/sig/ont/fma/fma80034","Nerve to third dorsal interosseous of foot"
"http://purl.org/sig/ont/fma/fma80043","Nerve to adductor hallucis"
"http://purl.org/sig/ont/fma/fma80231","Nerve to first dorsal interosseous of hand"
"http://purl.org/sig/ont/fma/fma80234","Nerve to second dorsal interosseous of hand"
"http://purl.org/sig/ont/fma/fma80237","Nerve to third dorsal interosseous of hand"
"http://purl.org/sig/ont/fma/fma80240","Nerve to fourth dorsal interosseous of hand"
"http://purl.org/sig/ont/fma/fma80243","Nerve to first palmar interosseous of hand"
"http://purl.org/sig/ont/fma/fma80246","Nerve to second palmar interosseous of hand"
"http://purl.org/sig/ont/fma/fma80249","Nerve to third palmar interosseous of hand"
"http://purl.org/sig/ont/fma/fma80252","Nerve to fourth palmar interosseous of hand"
"http://purl.org/sig/ont/fma/fma80286","Nerve to extensor indicis"
"http://purl.org/sig/ont/fma/fma80289","Nerve to extensor pollicis longus"
"http://purl.org/sig/ont/fma/fma80292","Nerve to extensor pollicis brevis"
"http://purl.org/sig/ont/fma/fma80295","Nerve to abductor pollicis longus"
"http://purl.org/sig/ont/fma/fma80298","Nerve to supinator"
"http://purl.org/sig/ont/fma/fma81182","Nerve to extensor carpi ulnaris"
"http://purl.org/sig/ont/fma/fma81185","Nerve to extensor digiti minimi"
"http://purl.org/sig/ont/fma/fma81188","Nerve to extensor digitorum"
"http://purl.org/sig/ont/fma/fma81191","Nerve to extensor carpi radialis brevis"
"http://purl.org/sig/ont/fma/fma81223","Nerve to anconeus"
"http://purl.org/sig/ont/fma/fma81239","Branch of musculocutaneous nerve to long head of biceps brachii"
"http://purl.org/sig/ont/fma/fma81240","Branch of musculocutaneous nerve to short head of biceps brachii"
"http://purl.org/sig/ont/fma/fma43703","Trochanteric fossa of femur"
"http://purl.org/sig/ont/fma/fma43706","Intertrochanteric crest of femur"
"http://purl.org/sig/ont/fma/fma43709","Quadrate tubercle of femur"
"http://purl.org/sig/ont/fma/fma43715","Linea aspera of diaphysis of femur"
"http://purl.org/sig/ont/fma/fma43748","Intercondylar fossa of femur"
"http://purl.org/sig/ont/fma/fma43888","Inferior lateral genicular artery"
"http://purl.org/sig/ont/fma/fma43889","Inferior medial genicular artery"
"http://purl.org/sig/ont/fma/fma43902","Anterior tibial recurrent artery"
"http://purl.org/sig/ont/fma/fma43903","Posterior tibial recurrent artery"
"http://purl.org/sig/ont/fma/fma43904","Anterior lateral malleolar artery"
"http://purl.org/sig/ont/fma/fma43905","Anterior medial malleolar artery"
"http://purl.org/sig/ont/fma/fma43918","Circumflex fibular artery"
"http://purl.org/sig/ont/fma/fma43926","Lateral plantar artery"
"http://purl.org/sig/ont/fma/fma43933","Superficial medial plantar artery"
"http://purl.org/sig/ont/fma/fma43934","Deep medial plantar artery"
"http://purl.org/sig/ont/fma/fma43942","Plantar arch"
"http://purl.org/sig/ont/fma/fma43959","First plantar metatarsal artery"
"http://purl.org/sig/ont/fma/fma43960","Second plantar metatarsal artery"
"http://purl.org/sig/ont/fma/fma43961","Third plantar metatarsal artery"
"http://purl.org/sig/ont/fma/fma43962","Fourth plantar metatarsal artery"
"http://purl.org/sig/ont/fma/fma44033","Perforating branch of fibular artery"
"http://purl.org/sig/ont/fma/fma44034","Communicating branch of fibular artery"
"http://purl.org/sig/ont/fma/fma44504","Plantar metatarsal vein"
"http://purl.org/sig/ont/fma/fma44595","Lateral tarsal artery"
"http://purl.org/sig/ont/fma/fma44630","Calcaneal branch of fibular artery"
"http://purl.org/sig/ont/fma/fma44679","Articular branch of sciatic nerve"
"http://purl.org/sig/ont/fma/fma44694","Lateral dorsal cutaneous branch of sural nerve"
"http://purl.org/sig/ont/fma/fma44695","Lateral calcaneal branch of sural nerve"
"http://purl.org/sig/ont/fma/fma44697","Lateral sural cutaneous nerve"
"http://purl.org/sig/ont/fma/fma44699","Superficial fibular nerve"
"http://purl.org/sig/ont/fma/fma44722","Vascular branch of tibial nerve"
"http://purl.org/sig/ont/fma/fma44740","Articular branch of medial plantar nerve"
"http://purl.org/sig/ont/fma/fma44741","Proper plantar digital nerve"
"http://purl.org/sig/ont/fma/fma44763","Superficial branch of lateral plantar nerve"
"http://purl.org/sig/ont/fma/fma44764","Deep branch of lateral plantar nerve"
"http://purl.org/sig/ont/fma/fma44771","Deep fibular nerve"
"http://purl.org/sig/ont/fma/fma44772","Articular branch of common fibular nerve"
"http://purl.org/sig/ont/fma/fma44776","Lateral terminal branch of deep fibular nerve"
"http://purl.org/sig/ont/fma/fma44777","Medial terminal branch of deep fibular nerve"
"http://purl.org/sig/ont/fma/fma44778","Branch of lateral terminal branch of deep fibular nerve"
"http://purl.org/sig/ont/fma/fma44779","Nerve to extensor digitorum brevis"
"http://purl.org/sig/ont/fma/fma44780","Interosseous branch of lateral terminal branch of deep fibular nerve"
"http://purl.org/sig/ont/fma/fma44782","Branch of medial terminal branch of deep fibular nerve"
"http://purl.org/sig/ont/fma/fma44783","Dorsal digital nerve of big toe"
"http://purl.org/sig/ont/fma/fma44788","Dorsal digital nerve of second toe"
"http://purl.org/sig/ont/fma/fma44793","Dorsal digital nerve of foot"
"http://purl.org/sig/ont/fma/fma44794","Dorsal digital nerve of third toe"
"https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-second-digit-of-hand","lateral dorsal digital artery of second digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_lateral-dorsal-digital-artery-of-third-digit-of-hand","lateral dorsal digital artery of third digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_lateral-inferior-antimesenteric-ovary","lateral inferior antimesenteric ovary"
"https://purl.org/ccf/ASCTB-TEMP_lateral-inferior-mesenteric-ovary","lateral inferior mesenteric ovary"
"https://purl.org/ccf/ASCTB-TEMP_lateral-inferior-ovary","lateral inferior ovary"
"https://purl.org/ccf/ASCTB-TEMP_lateral-lymphatic-pathway-of-upper-arm","lateral lymphatic pathway of upper arm"
"https://purl.org/ccf/ASCTB-TEMP_lateral-lymphatic-pathway-of-upper-arm-2","lateral lymphatic pathway of upper arm #2"
"https://purl.org/ccf/ASCTB-TEMP_lateral-ovary","lateral ovary"
"https://purl.org/ccf/ASCTB-TEMP_lateral-plantar-vein","lateral plantar vein"
"https://purl.org/ccf/ASCTB-TEMP_lateral-posterior-cervical-intertransversarii-muscle","lateral posterior cervical intertransversarii muscle"
"https://purl.org/ccf/ASCTB-TEMP_lateral-process-of-tuberosity-of-calcaneus","lateral process of tuberosity of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_lateral-proper-palmar-digital-artery-of-first-digit-of-hand","lateral proper palmar digital artery of first digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_lateral-proper-palmar-digital-artery-of-second-digit-of-hand","lateral proper palmar digital artery of second digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_lateral-proper-plantar-digital-artery-of-fifth-digit-of-foot","lateral proper plantar digital artery of fifth digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_lateral-proper-plantar-digital-artery-of-first-digit-of-foot","lateral proper plantar digital artery of first digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_lateral-proper-plantar-digital-artery-of-fourth-digit-of-foot","lateral proper plantar digital artery of fourth digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_lateral-proper-plantar-digital-artery-of-second-digit-of-foot","lateral proper plantar digital artery of second digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_lateral-proper-plantar-digital-artery-of-third-digit-of-foot","lateral proper plantar digital artery of third digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_lateral-pterygoid-plate-of-sphenoid-bone","lateral pterygoid plate of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_lateral-sacral-crest-of-sacrum","lateral sacral crest of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_lateral-superior-antimesenteric-ovary","lateral superior antimesenteric ovary"
"https://purl.org/ccf/ASCTB-TEMP_lateral-superior-mesenteric-ovary","lateral superior mesenteric ovary"
"https://purl.org/ccf/ASCTB-TEMP_lateral-superior-ovary","lateral superior ovary"
"https://purl.org/ccf/ASCTB-TEMP_lateral-supramalleolar-artery","lateral supramalleolar artery"
"https://purl.org/ccf/ASCTB-TEMP_lateral-sural-artery","lateral sural artery"
"https://purl.org/ccf/ASCTB-TEMP_lateral-vertebral-muscle","lateral vertebral muscle"
"https://purl.org/ccf/ASCTB-TEMP_left-anterior-body-of-uterus","left anterior body of uterus"
"https://purl.org/ccf/ASCTB-TEMP_left-anterior-fundus-of-uterus","left anterior fundus of uterus"
"https://purl.org/ccf/ASCTB-TEMP_left-anterior-lower-uterine-segment","left anterior lower uterine segment"
"https://purl.org/ccf/ASCTB-TEMP_left-anterior-mediastinal-lymph-node","left anterior mediastinal lymph node"
"https://purl.org/ccf/ASCTB-TEMP_left-artery-of-caudate-lobe","left artery of caudate lobe"
"https://purl.org/ccf/ASCTB-TEMP_left-collecting-lymph-trunk-of-lymphatics-of-ovary","left collecting lymph trunk of lymphatics of ovary"
"https://purl.org/ccf/ASCTB-TEMP_left-crus-of-lumbar-part-of-respiratory-diaphragm-muscle","left crus of lumbar part of respiratory diaphragm muscle"
"https://purl.org/ccf/ASCTB-TEMP_left-lateral-aortic-lymph-node","left lateral aortic lymph node"
"https://purl.org/ccf/ASCTB-TEMP_left-lateral-hepatic-artery","left lateral hepatic artery"
"https://purl.org/ccf/ASCTB-TEMP_left-lateral-hepatic-portal-vein","left lateral hepatic portal vein"
"https://purl.org/ccf/ASCTB-TEMP_left-lateral-hepatic-portal-vein-2","left lateral hepatic portal vein #2"
"https://purl.org/ccf/ASCTB-TEMP_left-medial-hepatic-artery","left medial hepatic artery"
"https://purl.org/ccf/ASCTB-TEMP_left-medial-hepatic-portal-vein","left medial hepatic portal vein"
"https://purl.org/ccf/ASCTB-TEMP_left-medial-hepatic-portal-vein-2","left medial hepatic portal vein #2"
"https://purl.org/ccf/ASCTB-TEMP_left-posterior-body-of-uterus","left posterior body of uterus"
"https://purl.org/ccf/ASCTB-TEMP_left-posterior-fundus-of-uterus","left posterior fundus of uterus"
"https://purl.org/ccf/ASCTB-TEMP_left-posterior-lower-uterine-segment","left posterior lower uterine segment"
"https://purl.org/ccf/ASCTB-TEMP_left-suprabronchial-lymph-node-of-superior-lymph-collecting-vessel-of-superior-inferior-lobe-of-left-lung","left suprabronchial lymph node of superior lymph collecting vessel of superior inferior lobe of left lung"
"https://purl.org/ccf/ASCTB-TEMP_lesser-cornu-of-hyoid-bone","lesser cornu of hyoid bone"
"https://purl.org/ccf/ASCTB-TEMP_lesser-palatine-foramen-of-palatine-bone","lesser palatine foramen of palatine bone"
"https://purl.org/ccf/ASCTB-TEMP_lesser-sciatic-notch-of-ischium-of-os-coxa","lesser sciatic notch of ischium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_lesser-wings-of-sphenoid-bone","lesser wings of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_levator-costarum-muscle","levator costarum muscle"
"https://purl.org/ccf/ASCTB-TEMP_levatores-costarum-breves-of-levator-costarum-muscle","levatores costarum breves of levator costarum muscle"
"https://purl.org/ccf/ASCTB-TEMP_levatores-costarum-longi-of-levator-costarum-muscle","levatores costarum longi of levator costarum muscle"
"https://purl.org/ccf/ASCTB-TEMP_linea-terminalis-of-sacrum","linea terminalis of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_lingular-artery-of-left-lung","lingular artery of left lung"
"https://purl.org/ccf/ASCTB-TEMP_little-finger-lateral-lymphatic-channel","little finger lateral lymphatic channel"
"https://purl.org/ccf/ASCTB-TEMP_little-finger-lateral-lymphatic-channel-2","little finger lateral lymphatic channel #2"
"https://purl.org/ccf/ASCTB-TEMP_little-finger-lateral-lymphatic-channel-3","little finger lateral lymphatic channel #3"
"https://purl.org/ccf/ASCTB-TEMP_little-finger-medial-lymphatic-channel","little finger medial lymphatic channel"
"https://purl.org/ccf/ASCTB-TEMP_little-finger-medial-lymphatic-channel-2","little finger medial lymphatic channel #2"
"https://purl.org/ccf/ASCTB-TEMP_little-finger-medial-lymphatic-channel-3","little finger medial lymphatic channel #3"
"https://purl.org/ccf/ASCTB-TEMP_liver-immune-resident-component","Liver immune resident component"
"https://purl.org/ccf/ASCTB-TEMP_lobar-artery-of-spleen","lobar artery of spleen"
"https://purl.org/ccf/ASCTB-TEMP_lobular-artery-of-pancreas","lobular artery of pancreas"
"https://purl.org/ccf/ASCTB-TEMP_lobular-capillary-of-pancreas","lobular capillary of pancreas"
"https://purl.org/ccf/ASCTB-TEMP_lobular-vein-of-pancreas","lobular vein of pancreas"
"https://purl.org/ccf/ASCTB-TEMP_long-branch-of-vasa-recta-of-colon","long branch of vasa recta of colon"
"https://purl.org/ccf/ASCTB-TEMP_longitudinal-pharyngeal-muscle","longitudinal pharyngeal muscle"
"https://purl.org/ccf/ASCTB-TEMP_longus-capitus-muscle","longus capitus muscle"
"https://purl.org/ccf/ASCTB-TEMP_lower-uterine-segment","lower uterine segment"
"https://purl.org/ccf/ASCTB-TEMP_lunate-surface-of-os-coxa","lunate surface of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_luteinized-unruptured-follicle","luteinized unruptured follicle"
"https://purl.org/ccf/ASCTB-TEMP_lymphatic","lymphatic"
"https://purl.org/ccf/ASCTB-TEMP_lymphatic-of-mesosalpinx","lymphatic of mesosalpinx"
"https://purl.org/ccf/ASCTB-TEMP_lymphatic-vessel","lymphatic vessel"
"https://purl.org/ccf/ASCTB-TEMP_lymphatics-of-great-omentum","lymphatics of great omentum"
"https://purl.org/ccf/ASCTB-TEMP_lymphatics-of-pleura-pericardium-heart-thymus-and-left-lung","lymphatics of pleura, pericardium, heart, thymus, and left lung"
"https://purl.org/ccf/ASCTB-TEMP_main-cochlear-artery","main cochlear artery"
"https://purl.org/ccf/ASCTB-TEMP_mammillary-process-of-fifth-lumbar-vertebra","mammillary process of fifth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_mammillary-process-of-first-lumbar-vertebra","mammillary process of first lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_mammillary-process-of-fourth-lumbar-vertebra","mammillary process of fourth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_mammillary-process-of-second-lumbar-vertebra","mammillary process of second lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_mammillary-process-of-third-lumbar-vertebra","mammillary process of third lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-angle-of-mandible","mandibular angle of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-canal-of-mandible","mandibular canal of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-condyle-of-mandible","mandibular condyle of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-foramen-of-mandible","mandibular foramen of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-fossa-of-squamous-part-of-temporal-bone","mandibular fossa of squamous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-neck-of-mandible","mandibular neck of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-notch-of-mandible","mandibular notch of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mastoid-foramen-of-mastoid-part-of-temporal-bone","mastoid foramen of mastoid part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_mastoid-notch-of-mastoid-part-of-temporal-bone","mastoid notch of mastoid part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_mastoid-process-of-mastoid-part-of-temporal-bone","mastoid process of mastoid part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_matrisome","matrisome"
"https://purl.org/ccf/ASCTB-TEMP_maxillary-sinus-of-maxilla","maxillary sinus of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_meandering-mesenteric-artery","meandering mesenteric artery"
"https://purl.org/ccf/ASCTB-TEMP_medial-calcaneal-artery","medial calcaneal artery"
"https://purl.org/ccf/ASCTB-TEMP_medial-dorsal-digital-artery-of-fifth-digit-of-hand","medial dorsal digital artery of fifth digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_medial-dorsal-digital-artery-of-fourth-digit-of-hand","medial dorsal digital artery of fourth digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_medial-dorsal-digital-artery-of-second-digit-of-hand","medial dorsal digital artery of second digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_medial-dorsal-digital-artery-of-third-digit-of-hand","medial dorsal digital artery of third digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_medial-inferior-antimesenteric-ovary","medial inferior antimesenteric ovary"
"UBERON:0001599","stapedius muscle"
"UBERON:0001600","tensor tympani"
"UBERON:0001602","medial rectus extraocular muscle"
"UBERON:0001603","lateral rectus extra-ocular muscle"
"UBERON:0001605","ciliary muscle"
"UBERON:0001631","thoracic duct"
"UBERON:0001665","triceps surae"
"UBERON:0001676","occipital bone"
"UBERON:0001677","sphenoid bone"
"UBERON:0001678","temporal bone"
"UBERON:0001679","ethmoid bone"
"UBERON:0001680","lacrimal bone"
"UBERON:0001681","nasal bone"
"UBERON:0001682","palatine bone"
"UBERON:0001683","jugal bone"
"UBERON:0001684","mandible"
"UBERON:0001685","hyoid bone"
"UBERON:0001687","stapes bone"
"UBERON:0001688","incus bone"
"UBERON:0001689","malleus bone"
"UBERON:0001700","geniculate ganglion"
"UBERON:0001701","glossopharyngeal ganglion"
"UBERON:0001703","neurocranium"
"UBERON:0001778","ciliary epithelium"
"UBERON:0001783","optic disc"
"UBERON:0001789","outer nuclear layer of retina"
"UBERON:0001792","ganglionic layer of retina"
"UBERON:0001800","sensory ganglion"
"UBERON:0001805","autonomic ganglion"
"UBERON:0001807","paravertebral ganglion"
"UBERON:0001808","parasympathetic ganglion"
