urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,blood pressure regulation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,renin secretion,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,High macula densa NaCl delivery suppresses renin release,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular complex cell,juxtaglomerular complex cell,CL:1000618,luminal sodium chloride,,,decreases,X secretion,renin,,,,,,,,,,macula densa signal transmitted to the adjacent granular cell,minutes,intra-organ,circulatory,plasma renin activity,,,blood pressure,,,plasma aldosterone,,,plasma sodium,Sodium [Moles/volume] in Serum or Plasma,LOINC:2951-2,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,aldosterone production,aldosterone secretion,GO:0035932,sympathetic nervous system,,,atrial natriuretic peptide,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,"17, 20",,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,blood pressure regulation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,renin secretion,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,Sympathetic beta-1 stimulation increases renin release,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular complex cell,juxtaglomerular complex cell,CL:1000618,norepinephrine,,,increases,X secretion,renin,,,,,,,,,,beta-1 adrenergic,minutes,systemic,circulatory,plasma renin activity,,,blood pressure,,,plasma aldosterone,,,plasma sodium,Sodium [Moles/volume] in Serum or Plasma,LOINC:2951-2,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,aldosterone production,aldosterone secretion,GO:0035932,sympathetic nervous system,,,atrial natriuretic peptide,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,"17, 20",,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,blood pressure regulation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,renin secretion,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,Angiotensin II exerts short-loop negative feedback on renin release,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular complex cell,juxtaglomerular complex cell,CL:1000618,angiotensin II,,,decreases,X secretion,renin,,,,,,,,,,,minutes,circulatory,circulatory,plasma renin activity,,,blood pressure,,,plasma aldosterone,,,plasma sodium,Sodium [Moles/volume] in Serum or Plasma,LOINC:2951-2,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,aldosterone production,aldosterone secretion,GO:0035932,sympathetic nervous system,,,atrial natriuretic peptide,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,"17, 20",,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,blood pressure regulation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,renin secretion,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,ANP suppresses renin release,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular complex cell,juxtaglomerular complex cell,CL:1000618,atrial natriuretic peptide,,,decreases,X secretion,renin,,,,,,,,,,,minutes,circulatory,circulatory,plasma renin activity,,,blood pressure,,,plasma aldosterone,,,plasma sodium,Sodium [Moles/volume] in Serum or Plasma,LOINC:2951-2,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,aldosterone production,aldosterone secretion,GO:0035932,sympathetic nervous system,,,atrial natriuretic peptide,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,"17, 20",,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,blood pressure regulation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,renin secretion,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,Proximal tubular ACE generates intrarenal angiotensin II,cell,proximal convoluted tubule,proximal convoluted tubule,UBERON:0001287,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,,,,does,X conversion to Y,angiotensin I,,,angiotensin II,,,,,,,tubular angiotensin-converting enzyme sustains intrarenal angiotensin II well above plasma levels,minutes,,intra-organ,plasma renin activity,,,blood pressure,,,plasma aldosterone,,,plasma sodium,Sodium [Moles/volume] in Serum or Plasma,LOINC:2951-2,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,aldosterone production,aldosterone secretion,GO:0035932,sympathetic nervous system,,,atrial natriuretic peptide,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,"17, 20",,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,erythropoietin production,,,,,,,,,,,,,,,the kidney is well suited as an oxygen sensor because its oxygen consumption tracks its filtered sodium load,Peritubular interstitial fibroblasts secrete erythropoietin,cell,kidney,kidney,UBERON:0002113,renal cortical fibroblast,renal cortical fibroblast,CL:4030025,,,,does,X secretion,erythropoietin,,,,,,,,,,cortical and outer medullary peritubular interstitial fibroblasts are the principal source,hours-days,,circulatory,plasma erythropoietin,,,hemoglobin,,,hematocrit,,,,,,hematopoiesis,,,iron homeostasis,heme metabolic process,GO:0042168,,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,17,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,erythropoietin production,,,,,,,,,,,,,,,,Tissue hypoxia stabilises HIF and increases erythropoietin output,cell,kidney,kidney,UBERON:0002113,renal cortical fibroblast,renal cortical fibroblast,CL:4030025,hypoxia,,,increases,X secretion,erythropoietin,,,,,,,,,,HIF-2alpha stabilisation; response is exponential below a haematocrit threshold,hours-days,systemic,circulatory,plasma erythropoietin,,,hemoglobin,,,hematocrit,,,,,,hematopoiesis,,,iron homeostasis,heme metabolic process,GO:0042168,,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,17,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,erythropoietin production,,,,,,,,,,,,,,,,Anemia increases renal erythropoietin secretion,cell,kidney,kidney,UBERON:0002113,renal cortical fibroblast,renal cortical fibroblast,CL:4030025,erythrocyte count,,,increases,X secretion,erythropoietin,,,,,,,,,,,hours-days,systemic,circulatory,plasma erythropoietin,,,hemoglobin,,,hematocrit,,,,,,hematopoiesis,,,iron homeostasis,heme metabolic process,GO:0042168,,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,17,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,growth and maintenance,metabolic process,GO:0008152,glucose homeostasis,glucose homeostasis,GO:0042593,renal gluconeogenesis,gluconeogenesis,GO:0006094,,,,,,,,,,,,,"glutamine, lactate and glycerol are the principal renal gluconeogenic substrates",The renal cortex generates glucose from gluconeogenic substrates,cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,,,,does,X secretion,glucose,,,,,,,,,,renal cortex contributes up to ~20-25% of endogenous glucose production in the prolonged fasted state,hours,,circulatory,plasma glucose,,,plasma lactate,,,,,,,,,hepatic gluconeogenesis,gluconeogenesis,GO:0006094,acid-base homeostasis,,,glucagon production,glucagon secretion,GO:0070091,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,growth and maintenance,metabolic process,GO:0008152,glucose homeostasis,glucose homeostasis,GO:0042593,renal gluconeogenesis,gluconeogenesis,GO:0006094,,,,,,,,,,,,,,Fasting increases the renal contribution to endogenous glucose production,cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,fasted status,,,increases,X secretion,glucose,,,,,,,,,,,hours-days,systemic,circulatory,plasma glucose,,,plasma lactate,,,,,,,,,hepatic gluconeogenesis,gluconeogenesis,GO:0006094,acid-base homeostasis,,,glucagon production,glucagon secretion,GO:0070091,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,growth and maintenance,metabolic process,GO:0008152,glucose homeostasis,glucose homeostasis,GO:0042593,renal gluconeogenesis,gluconeogenesis,GO:0006094,,,,,,,,,,,,,,Acidosis couples renal gluconeogenesis to ammoniagenesis,cell,proximal straight tubule,proximal straight tubule,UBERON:0001290,kidney proximal straight tubule epithelial cell,kidney proximal straight tubule epithelial cell,CL:1000839,plasma pH,,,increases,X secretion,glucose,,,,,,,,,,"acidosis increases renal gluconeogenesis, coupled to glutamine consumption",hours-days,systemic,circulatory,plasma glucose,,,plasma lactate,,,,,,,,,hepatic gluconeogenesis,gluconeogenesis,GO:0006094,acid-base homeostasis,,,glucagon production,glucagon secretion,GO:0070091,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,17,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,vascular regulation,vasodilation,GO:0042311,intrarenal vasoactive mediator production,,,,,,,,,,,,,,,,Medullary interstitial cells release vasodilatory prostaglandins,cell,kidney,kidney,UBERON:0002113,renal medullary interstitial cell,,,,,,does,X secretion,prostaglandin E2,,,,,,,,,,"cyclooxygenase-dependent; blocked by NSAIDs, which unmasks unopposed vasoconstriction",minutes,,paracrine,renal blood flow,,,glomerular filtration rate,,,blood pressure,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,inflammation regulation,inflammatory response,GO:0006954,,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,vascular regulation,vasodilation,GO:0042311,intrarenal vasoactive mediator production,,,,,,,,,,,,,,,,Renal vascular endothelium releases nitric oxide,cell,kidney,kidney,UBERON:0002113,endothelial cell,endothelial cell,CL:0000115,,,,does,X secretion,nitric oxide,,,,,,,,,,shear-stress dependent; opposes angiotensin II and endothelin,seconds-minutes,,paracrine,renal blood flow,,,glomerular filtration rate,,,blood pressure,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,inflammation regulation,inflammatory response,GO:0006954,,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,vascular regulation,vasodilation,GO:0042311,intrarenal vasoactive mediator production,,,,,,,,,,,,,,,,"Renal endothelium releases endothelin 1, a potent local vasoconstrictor",cell,kidney,kidney,UBERON:0002113,endothelial cell,endothelial cell,CL:0000115,,,,does,X secretion,endothelin 1,,,,,,,,,,highest tissue concentrations in the renal medulla,minutes,,paracrine,renal blood flow,,,glomerular filtration rate,,,blood pressure,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,inflammation regulation,inflammatory response,GO:0006954,,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,vascular regulation,vasodilation,GO:0042311,intrarenal vasoactive mediator production,,,,,,,,,,,,,,,,Proximal tubular cells generate dopamine locally from filtered L-DOPA,cell,proximal convoluted tubule,proximal convoluted tubule,UBERON:0001287,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,,,,does,X secretion,dopamine,,,,,,,,,,decarboxylated from filtered L-DOPA; increases with high sodium intake,minutes-hours,,paracrine,renal blood flow,,,glomerular filtration rate,,,blood pressure,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,inflammation regulation,inflammatory response,GO:0006954,,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,blood pressure regulation,regulation of systemic arterial blood pressure,GO:0003073,pressure natriuresis,renal sodium excretion,GO:0035812,,,,,,,,,,,,,pressure natriuresis sets the long-term set point for arterial blood pressure,Rising arterial pressure increases renal sodium excretion until volume and pressure normalise,organ,kidney,kidney,UBERON:0002113,kidney,,,renal perfusion pressure,,,increases,X export,sodium,,,,,,,,,,the dominant long-term determinant of arterial pressure; operates independently of hormonal input,hours,circulatory,systemic,urine sodium,,,blood pressure,,,fractional excretion of sodium,Fractional excretion of sodium [Ratio] in Urine and Serum or Plasma,LOINC:49135-7,urine volume,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,atrial natriuretic peptide,,,sympathetic nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,blood pressure regulation,regulation of systemic arterial blood pressure,GO:0003073,pressure natriuresis,renal sodium excretion,GO:0035812,,,,,,,,,,,,,,Volume expansion promotes natriuresis and diuresis,organ,kidney,kidney,UBERON:0002113,kidney,,,extracellular fluid volume,,,increases,X export,sodium and water,,,,,,,,,,,hours,systemic,systemic,urine sodium,,,blood pressure,,,fractional excretion of sodium,Fractional excretion of sodium [Ratio] in Urine and Serum or Plasma,LOINC:49135-7,urine volume,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,atrial natriuretic peptide,,,sympathetic nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,blood pressure regulation,regulation of systemic arterial blood pressure,GO:0003073,pressure natriuresis,renal sodium excretion,GO:0035812,,,,,,,,,,,,,,A fall in effective circulating volume triggers integrated renal sodium retention,organism,kidney,kidney,UBERON:0002113,kidney,,,effective circulating volume,,,decreases,X export,sodium,,,,,,,,,,avid sodium retention with FENa below 1% in prerenal states,hours,systemic,systemic,urine sodium,,,blood pressure,,,fractional excretion of sodium,Fractional excretion of sodium [Ratio] in Urine and Serum or Plasma,LOINC:49135-7,urine volume,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin,GO:0001991,atrial natriuretic peptide,,,sympathetic nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,20,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,waste excretion,excretion,GO:0007588,urine transport,ureteric peristalsis,GO:0072105,,,,,,,,,,,,,pacemaker activity originates in atypical smooth muscle cells of the renal pelvis,Ureteral smooth muscle contracts rhythmically,cell,ureter,ureter,UBERON:0000056,smooth muscle cell,smooth muscle cell,CL:0000192,,,,does,contraction,,,,,,,,,,,,seconds-minutes,,intra-organ,urine flow rate,,,post-void residual volume,,,,,,,,,bladder filling,micturition,GO:0060073,autonomic nervous system,,,,,,,,,"Brenner & Rector's The Kidney, 11th Edition (2020)",ISBN:0323532662,25,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,waste excretion,excretion,GO:0007588,urine transport,ureteric peristalsis,GO:0072105,,,,,,,,,,,,,,Higher urine flow increases ureteral peristaltic frequency,cell,ureter,ureter,UBERON:0000056,smooth muscle cell,smooth muscle cell,CL:0000192,urine flow rate,,,increases,contraction X,frequency,,,,,,,,,,"peristaltic frequency approximately 2-6 waves per minute, rising with diuresis",minutes,intra-organ,intra-organ,urine flow rate,,,post-void residual volume,,,,,,,,,bladder filling,micturition,GO:0060073,autonomic nervous system,,,,,,,,,"Brenner & Rector's The Kidney, 11th Edition (2020)",ISBN:0323532662,25,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,waste excretion,excretion,GO:0007588,urine transport,ureteric peristalsis,GO:0072105,,,,,,,,,,,,,,Peristalsis propels urine from the renal pelvis to the bladder,organ,ureter,ureter,UBERON:0000056,ureter,,,,,,does,transport of X from Y to Z,urine,,,renal pelvis,,,urinary bladder,,,,peristaltic propulsion; the intramural ureteral segment acts as a one-way valve preventing reflux,minutes,,intra-organ,urine flow rate,,,post-void residual volume,,,,,,,,,bladder filling,micturition,GO:0060073,autonomic nervous system,,,,,,,,,"Brenner & Rector's The Kidney, 11th Edition (2020)",ISBN:0323532662,25,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,homeostasis,homeostatic process,GO:0042592,waste excretion,excretion,GO:0007588,urine transport,ureteric peristalsis,GO:0072105,,,,,,,,,,,,,,The umbrella cell layer prevents equilibration between stored urine and the interstitium,cell,urinary bladder,urinary bladder,UBERON:0001255,urothelial umbrella cell,,,,,,decreases,transport of X from Y to Z,water and solutes,,,urine,,,bladder interstitium,,,,uroplakin plaques and tight junctions make the urothelium the tightest barrier epithelium in the body,hours,,intra-organ,urine flow rate,,,post-void residual volume,,,,,,,,,bladder filling,micturition,GO:0060073,autonomic nervous system,,,,,,,,,"Brenner & Rector's The Kidney, 11th Edition (2020)",ISBN:0323532662,25,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,response to stimuli,response to stimulus,GO:0050896,urine storage and voiding,micturition,GO:0060073,bladder filling,micturition,GO:0060073,,,,,,,,,,,,,storage phase: sympathetic outflow relaxes the detrusor and contracts the internal sphincter,Sympathetic beta-3 stimulation relaxes the detrusor during bladder filling,cell,urinary bladder,urinary bladder,UBERON:0001255,detrusor smooth muscle cell,,,norepinephrine,,,decreases,contraction X,force,,,,,,,,,"[400, 500]",units = mL functional capacity; beta-3 adrenergic relaxation; first sensation of filling near 150 mL,seconds,systemic,systemic,bladder capacity,,,post-void residual volume,,,urine flow rate,,,,,,sympathetic nervous system,,,somatic motor control,,,central nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,response to stimuli,response to stimulus,GO:0050896,urine storage and voiding,micturition,GO:0060073,bladder filling,micturition,GO:0060073,,,,,,,,,,,,,,Sympathetic alpha-1 stimulation contracts the internal urethral sphincter,cell,urinary bladder,urinary bladder,UBERON:0001255,internal urethral sphincter smooth muscle cell,,,norepinephrine,,,increases,contraction X,force,,,,,,,,,,alpha-1 adrenergic,seconds,systemic,systemic,bladder capacity,,,post-void residual volume,,,urine flow rate,,,,,,sympathetic nervous system,,,somatic motor control,,,central nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,response to stimuli,response to stimulus,GO:0050896,urine storage and voiding,micturition,GO:0060073,bladder filling,micturition,GO:0060073,,,,,,,,,,,,,,Pudendal somatic innervation maintains external urethral sphincter tone,cell,urinary bladder,urinary bladder,UBERON:0001255,external urethral sphincter striated muscle cell,,,pudendal nerve activity,,,increases,contraction X,force,,,,,,,,,,"somatic, voluntary; maintains continence during the storage phase",seconds,systemic,systemic,bladder capacity,,,post-void residual volume,,,urine flow rate,,,,,,sympathetic nervous system,,,somatic motor control,,,central nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,response to stimuli,response to stimulus,GO:0050896,urine storage and voiding,micturition,GO:0060073,micturition reflex,micturition,GO:0060073,,,,,,,,,,,,,,Parasympathetic cholinergic input contracts the detrusor during voiding,cell,urinary bladder,urinary bladder,UBERON:0001255,detrusor smooth muscle cell,,,acetylcholine,,,increases,contraction X,force,,,,,,,,,,"parasympathetic M3 muscarinic; pelvic splanchnic nerves, S2-S4",seconds,systemic,intra-organ,urine flow rate,,,post-void residual volume,,,bladder capacity,,,,,,parasympathetic nervous system,,,somatic motor control,,,central nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,response to stimuli,response to stimulus,GO:0050896,urine storage and voiding,micturition,GO:0060073,micturition reflex,micturition,GO:0060073,,,,,,,,,,,,,,Bladder wall stretch triggers the afferent limb of the micturition reflex,cell,urinary bladder,urinary bladder,UBERON:0001255,detrusor smooth muscle cell,,,bladder wall stretch,,,increases,contraction X,frequency,,,,,,,,,,"afferent firing rises steeply above ~300 mL, driving the spinobulbospinal micturition reflex",seconds,intra-organ,intra-organ,urine flow rate,,,post-void residual volume,,,bladder capacity,,,,,,parasympathetic nervous system,,,somatic motor control,,,central nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,response to stimuli,response to stimulus,GO:0050896,urine storage and voiding,micturition,GO:0060073,micturition reflex,micturition,GO:0060073,,,,,,,,,,,,,,Parasympathetic activation relaxes the internal urethral sphincter during voiding,cell,urinary bladder,urinary bladder,UBERON:0001255,internal urethral sphincter smooth muscle cell,,,acetylcholine,,,decreases,contraction X,force,,,,,,,,,,,seconds,systemic,intra-organ,urine flow rate,,,post-void residual volume,,,bladder capacity,,,,,,parasympathetic nervous system,,,somatic motor control,,,central nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,response to stimuli,response to stimulus,GO:0050896,urine storage and voiding,micturition,GO:0060073,micturition reflex,micturition,GO:0060073,,,,,,,,,,,,,,Voluntary relaxation of the external sphincter permits voiding,cell,urinary bladder,urinary bladder,UBERON:0001255,external urethral sphincter striated muscle cell,,,voluntary cortical control,,,decreases,contraction X,force,,,,,,,,,,,seconds,systemic,systemic,urine flow rate,,,post-void residual volume,,,bladder capacity,,,,,,parasympathetic nervous system,,,somatic motor control,,,central nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,,,,,,,,,,,,,,,
urinary system,renal system process,GO:0003014,response to stimuli,response to stimulus,GO:0050896,urine storage and voiding,micturition,GO:0060073,micturition reflex,micturition,GO:0060073,,,,,,,,,,,,,,Coordinated detrusor contraction with sphincter relaxation empties the bladder,organ,urinary bladder,urinary bladder,UBERON:0001255,urinary bladder,,,,,,does,X export,urine,,,,,,,,,"[0, 50]",units = mL post-void residual; peak flow rate typically 15-25 mL/s in adults,seconds,,systemic,urine flow rate,,,post-void residual volume,,,bladder capacity,,,,,,parasympathetic nervous system,,,somatic motor control,,,central nervous system,,,,,,"Mulroney & Myers, Netter's Essential Physiology",ISBN 978-0-323-69463-8,19,,,,,,,,,,,,,,,,,,,,,,,
